Time,Call Duration,Cost,Disconnection Reason,Call Status,User Sentiment,Call Successful,End to End Latency
03/18/2026 18:43,1:30,$0.297,agent_hangup,ended,Neutral,Successful,2717.9
03/18/2026 12:13,1:41,$0.334,agent_hangup,ended,Neutral,Successful,2349.7
03/18/2026 08:23,1:49,$0.360,user_hangup,ended,Neutral,Unsuccessful,2604.5
03/18/2026 05:29,1:48,$0.359,user_hangup,ended,Neutral,Successful,1901.6
03/18/2026 08:48,1:05,$0.215,agent_hangup,ended,Positive,Unsuccessful,2241.5
03/18/2026 10:09,1:10,$0.234,user_hangup,ended,Positive,Successful,2349.9
03/18/2026 08:09,0:25,$0.083,user_hangup,ended,Neutral,Successful,2438.0
03/19/2026 04:00,2:16,$0.452,user_hangup,ended,Neutral,Successful,2982.7
03/19/2026 09:00,1:30,$0.297,agent_hangup,ended,Positive,Unsuccessful,2701.4
03/19/2026 11:00,2:47,$0.553,agent_hangup,ended,Neutral,Unsuccessful,2190.5
03/19/2026 13:27,1:16,$0.251,agent_hangup,ended,Neutral,Successful,3135.7
03/19/2026 08:26,1:36,$0.319,agent_hangup,ended,Neutral,Successful,3038.5
03/19/2026 12:25,2:11,$0.433,user_hangup,ended,Positive,Successful,2477.3
03/19/2026 05:19,1:04,$0.213,user_hangup,ended,Neutral,Successful,2588.2
03/19/2026 11:27,1:21,$0.269,user_hangup,ended,Neutral,Unsuccessful,3530.4
03/19/2026 16:17,2:15,$0.446,agent_hangup,ended,Neutral,Unsuccessful,2281.7
03/19/2026 08:42,1:50,$0.365,user_hangup,ended,Neutral,Unsuccessful,1829.8
03/19/2026 11:53,2:03,$0.408,agent_hangup,ended,Neutral,Successful,2326.6
03/19/2026 11:27,1:35,$0.316,agent_hangup,ended,Neutral,Unsuccessful,3418.8
03/19/2026 12:49,0:31,$0.104,agent_hangup,ended,Neutral,Successful,2258.2
03/19/2026 15:33,0:54,$0.181,user_hangup,ended,Neutral,Unsuccessful,3095.0
03/19/2026 11:52,0:35,$0.118,agent_hangup,ended,Neutral,Successful,2485.9
03/20/2026 15:08,0:48,$0.161,user_hangup,ended,Neutral,Successful,2600.3
03/20/2026 11:37,1:28,$0.293,agent_hangup,ended,Neutral,Successful,2592.4
03/20/2026 04:30,2:25,$0.480,agent_hangup,ended,Neutral,Unsuccessful,2281.3
03/20/2026 11:38,0:58,$0.194,agent_hangup,ended,Neutral,Unsuccessful,2692.5
03/20/2026 11:01,0:45,$0.149,user_hangup,ended,Positive,Successful,2380.5
03/20/2026 09:27,1:55,$0.382,agent_hangup,ended,Neutral,Successful,2345.8
03/20/2026 14:59,1:32,$0.304,agent_hangup,ended,Neutral,Successful,2710.5
03/20/2026 11:35,2:02,$0.404,agent_hangup,ended,Neutral,Unsuccessful,2456.6
03/20/2026 12:19,0:18,$0.061,user_hangup,ended,Negative,Successful,3019.7
03/20/2026 10:14,0:43,$0.142,user_hangup,ended,Neutral,Unsuccessful,2245.1
03/20/2026 15:43,0:10,$0.033,agent_hangup,ended,Neutral,Unsuccessful,2121.5
03/20/2026 11:24,1:39,$0.327,agent_hangup,ended,Neutral,Successful,2007.4
03/20/2026 10:40,0:42,$0.139,user_hangup,ended,Neutral,Unsuccessful,2201.1
03/22/2026 08:52,1:51,$0.367,agent_hangup,ended,Neutral,Unsuccessful,2483.9
03/22/2026 07:36,0:31,$0.105,agent_hangup,ended,Neutral,Successful,2721.1
03/23/2026 08:14,1:24,$0.280,user_hangup,ended,Neutral,Successful,2223.6
03/23/2026 06:52,1:58,$0.390,user_hangup,ended,Positive,Successful,2759.9
03/23/2026 07:24,1:03,$0.211,agent_hangup,ended,Positive,Successful,2165.1
03/23/2026 10:55,1:46,$0.351,user_hangup,ended,Neutral,Unsuccessful,3125.5
03/23/2026 14:12,1:24,$0.280,user_hangup,ended,Neutral,Successful,2356.9
03/23/2026 10:22,2:18,$0.456,agent_hangup,ended,Positive,Successful,2518.8
03/23/2026 11:15,2:12,$0.437,agent_hangup,ended,Neutral,Successful,2734.3
03/23/2026 13:47,0:58,$0.192,user_hangup,ended,Positive,Unsuccessful,2311.4
03/23/2026 09:23,1:32,$0.304,agent_hangup,ended,Positive,Successful,2900.0
03/23/2026 05:50,1:29,$0.296,agent_hangup,ended,Neutral,Successful,2755.6
03/23/2026 05:39,1:46,$0.351,agent_hangup,ended,Neutral,Unsuccessful,3229.8
03/23/2026 07:02,1:48,$0.359,agent_hangup,ended,Neutral,Unsuccessful,2764.8
03/24/2026 14:38,2:08,$0.425,agent_hangup,ended,Neutral,Successful,2476.2
03/24/2026 16:34,1:08,$0.225,user_hangup,ended,Neutral,Unsuccessful,2316.5
03/24/2026 14:42,2:26,$0.485,user_hangup,ended,Neutral,Successful,2182.8
03/24/2026 10:09,1:33,$0.308,user_hangup,ended,Neutral,Unsuccessful,3481.5
03/24/2026 07:43,1:33,$0.308,user_hangup,ended,Neutral,Successful,2630.8
03/24/2026 10:32,1:29,$0.296,user_hangup,ended,Positive,Unsuccessful,2274.1
03/24/2026 11:38,1:40,$0.332,agent_hangup,ended,Neutral,Successful,2280.0
03/24/2026 14:59,1:48,$0.357,agent_hangup,ended,Neutral,Unsuccessful,2693.1
03/24/2026 14:43,2:04,$0.410,agent_hangup,ended,Positive,Successful,2182.7
03/24/2026 08:50,1:33,$0.310,agent_hangup,ended,Neutral,Successful,2908.6
03/24/2026 08:18,0:47,$0.157,agent_hangup,ended,Positive,Unsuccessful,2948.8
03/24/2026 08:55,1:21,$0.268,user_hangup,ended,Negative,Successful,2076.4
03/24/2026 08:03,1:47,$0.356,user_hangup,ended,Neutral,Successful,1926.7
03/25/2026 10:37,1:30,$0.300,user_hangup,ended,Neutral,Unsuccessful,2537.9
03/25/2026 10:12,2:34,$0.509,user_hangup,ended,Negative,Successful,3002.7
03/25/2026 10:12,2:07,$0.422,user_hangup,ended,Neutral,Successful,2610.7
03/25/2026 10:40,1:41,$0.336,agent_hangup,ended,Negative,Successful,2348.9
03/25/2026 12:30,0:36,$0.121,user_hangup,ended,Neutral,Unsuccessful,1818.1
03/25/2026 11:05,1:24,$0.279,agent_hangup,ended,Neutral,Unsuccessful,2569.3
03/25/2026 10:34,2:29,$0.494,agent_hangup,ended,Neutral,Successful,2456.6
03/25/2026 15:42,0:35,$0.118,agent_hangup,ended,Positive,Successful,2484.9
03/25/2026 09:41,1:36,$0.319,user_hangup,ended,Neutral,Successful,2786.1
03/25/2026 15:31,0:53,$0.177,user_hangup,ended,Neutral,Successful,3042.5
03/25/2026 15:30,1:08,$0.227,user_hangup,ended,Neutral,Unsuccessful,3105.4
03/25/2026 13:06,0:37,$0.123,agent_hangup,ended,Neutral,Unsuccessful,2557.4
03/25/2026 09:44,1:57,$0.389,user_hangup,ended,Neutral,Successful,2089.4
03/25/2026 12:40,0:30,$0.101,user_hangup,ended,Neutral,Unsuccessful,2790.0
03/26/2026 14:14,1:46,$0.353,agent_hangup,ended,Neutral,Unsuccessful,3120.0
03/26/2026 11:01,1:17,$0.256,agent_hangup,ended,Neutral,Successful,2134.1
03/26/2026 11:52,0:10,$0.035,agent_hangup,ended,Neutral,Unsuccessful,1791.3
03/26/2026 13:26,2:55,$0.579,user_hangup,ended,Neutral,Successful,2245.0
03/26/2026 08:25,2:05,$0.414,user_hangup,ended,Neutral,Successful,2193.7
03/26/2026 12:39,2:06,$0.419,agent_hangup,ended,Neutral,Unsuccessful,3414.8
03/26/2026 04:41,1:32,$0.306,agent_hangup,ended,Neutral,Successful,3338.3
03/26/2026 08:43,2:14,$0.444,agent_hangup,ended,Neutral,Unsuccessful,2384.7
03/26/2026 08:49,2:14,$0.443,agent_hangup,ended,Neutral,Successful,2735.2
03/26/2026 10:18,1:05,$0.216,agent_hangup,ended,Neutral,Unsuccessful,2420.5
03/27/2026 09:35,1:38,$0.325,user_hangup,ended,Neutral,Unsuccessful,1754.5
03/27/2026 12:28,1:27,$0.290,agent_hangup,ended,Neutral,Successful,2714.9
03/27/2026 12:56,1:39,$0.328,agent_hangup,ended,Negative,Successful,2444.9
03/27/2026 07:37,1:08,$0.225,user_hangup,ended,Neutral,Successful,2505.9
03/27/2026 13:09,0:18,$0.060,user_hangup,ended,Positive,Successful,1756.8
03/27/2026 10:41,0:46,$0.153,user_hangup,ended,Neutral,Unsuccessful,2960.7
03/27/2026 11:14,2:40,$0.530,user_hangup,ended,Neutral,Unsuccessful,2503.7
03/27/2026 05:34,0:08,$0.027,user_hangup,ended,Neutral,Unsuccessful,2377.9
03/27/2026 09:29,2:32,$0.503,user_hangup,ended,Neutral,Unsuccessful,2098.4
03/28/2026 11:21,0:43,$0.144,user_hangup,ended,Neutral,Successful,2524.1
03/28/2026 13:05,1:02,$0.205,user_hangup,ended,Neutral,Unsuccessful,2268.8
03/28/2026 09:46,1:27,$0.288,user_hangup,ended,Neutral,Successful,2400.4
03/30/2026 06:44,0:36,$0.119,agent_hangup,ended,Positive,Unsuccessful,2367.4
03/30/2026 08:44,2:03,$0.409,agent_hangup,ended,Neutral,Unsuccessful,2460.7
03/30/2026 11:00,1:11,$0.234,agent_hangup,ended,Positive,Unsuccessful,2301.8
03/31/2026 14:19,0:42,$0.140,user_hangup,ended,Neutral,Unsuccessful,2214.6
03/31/2026 07:32,2:12,$0.436,user_hangup,ended,Neutral,Unsuccessful,2435.5
03/31/2026 08:14,0:56,$0.188,agent_hangup,ended,Neutral,Successful,2523.2
03/31/2026 06:45,0:26,$0.086,user_hangup,ended,Neutral,Unsuccessful,1898.6
03/31/2026 05:09,1:39,$0.329,user_hangup,ended,Neutral,Successful,2538.1
03/31/2026 14:34,1:13,$0.241,user_hangup,ended,Neutral,Unsuccessful,2940.8
03/31/2026 11:19,2:58,$0.590,agent_hangup,ended,Neutral,Successful,2740.4
04/01/2026 14:23,1:02,$0.205,agent_hangup,ended,Positive,Successful,2856.2
04/01/2026 14:41,1:07,$0.222,user_hangup,ended,Neutral,Successful,2796.8
04/01/2026 08:45,1:11,$0.237,agent_hangup,ended,Neutral,Successful,2267.4
04/01/2026 15:14,1:26,$0.287,agent_hangup,ended,Neutral,Unsuccessful,2313.5
04/01/2026 09:18,0:48,$0.159,agent_hangup,ended,Neutral,Successful,2244.8
04/01/2026 07:57,1:14,$0.247,user_hangup,ended,Neutral,Successful,2181.9
04/02/2026 07:21,1:24,$0.278,user_hangup,ended,Neutral,Successful,2216.9
04/02/2026 14:17,2:06,$0.418,agent_hangup,ended,Neutral,Successful,2437.6
04/02/2026 10:09,1:12,$0.240,agent_hangup,ended,Neutral,Unsuccessful,2050.6
04/02/2026 13:45,1:11,$0.236,agent_hangup,ended,Neutral,Unsuccessful,2589.0
04/02/2026 15:00,2:05,$0.415,agent_hangup,ended,Neutral,Successful,2300.9
04/02/2026 10:11,1:10,$0.233,agent_hangup,ended,Neutral,Successful,2307.3
04/02/2026 14:47,1:58,$0.392,agent_hangup,ended,Neutral,Successful,2203.2
04/02/2026 12:08,1:03,$0.210,agent_hangup,ended,Neutral,Successful,1709.9
04/02/2026 11:28,0:37,$0.125,agent_hangup,ended,Positive,Unsuccessful,2893.3
04/02/2026 09:29,1:16,$0.253,user_hangup,ended,Neutral,Unsuccessful,3132.8
04/02/2026 08:46,1:19,$0.263,agent_hangup,ended,Neutral,Successful,2357.2
04/02/2026 17:18,1:41,$0.336,user_hangup,ended,Neutral,Successful,1962.3
04/03/2026 08:34,0:49,$0.162,user_hangup,ended,Neutral,Unsuccessful,2800.1
04/03/2026 08:32,0:00,$0.000,agent_hangup,not_connected,Positive,Unsuccessful,2317.1
04/03/2026 09:53,1:18,$0.260,agent_hangup,ended,Neutral,Unsuccessful,2053.6
04/03/2026 08:23,1:17,$0.257,agent_hangup,ended,Neutral,Unsuccessful,2444.1
04/03/2026 10:15,1:30,$0.300,user_hangup,ended,Negative,Successful,2604.9
04/03/2026 10:52,2:33,$0.508,user_hangup,ended,Positive,Unsuccessful,3038.7
04/03/2026 13:19,1:45,$0.349,agent_hangup,ended,Neutral,Unsuccessful,2183.5
04/03/2026 06:18,1:04,$0.214,user_hangup,ended,Neutral,Unsuccessful,2495.2
04/03/2026 10:32,0:00,$0.000,agent_hangup,not_connected,Neutral,Unsuccessful,2544.2
04/03/2026 14:37,2:32,$0.502,agent_hangup,ended,Negative,Unsuccessful,2476.8
04/03/2026 05:40,1:43,$0.341,agent_hangup,ended,Neutral,Successful,1896.1
04/03/2026 13:15,0:49,$0.162,user_hangup,ended,Positive,Successful,2857.9
04/03/2026 09:22,0:12,$0.043,agent_hangup,ended,Neutral,Successful,2801.3
04/04/2026 12:21,0:38,$0.126,user_hangup,ended,Neutral,Successful,2925.8
04/04/2026 13:44,1:43,$0.342,agent_hangup,ended,Neutral,Successful,2550.4
04/04/2026 10:54,2:33,$0.507,user_hangup,ended,Neutral,Unsuccessful,2381.0
04/04/2026 17:55,1:38,$0.325,user_hangup,ended,Neutral,Successful,1740.2
04/05/2026 13:49,2:07,$0.421,user_hangup,ended,Neutral,Successful,2540.0
04/05/2026 11:18,2:03,$0.409,agent_hangup,ended,Neutral,Successful,1681.8
04/05/2026 04:51,1:37,$0.322,agent_hangup,ended,Neutral,Unsuccessful,2489.6
04/05/2026 08:41,2:16,$0.452,agent_hangup,ended,Positive,Successful,2093.8
04/05/2026 10:27,2:25,$0.482,user_hangup,ended,Neutral,Successful,2172.3
04/05/2026 11:57,1:12,$0.238,user_hangup,ended,Neutral,Successful,1759.4
04/05/2026 09:03,2:02,$0.404,user_hangup,ended,Neutral,Successful,2305.2
04/06/2026 10:09,2:27,$0.487,user_hangup,ended,Neutral,Successful,2586.3
04/06/2026 12:24,0:52,$0.175,user_hangup,ended,Neutral,Successful,2381.2
04/06/2026 11:58,2:06,$0.418,agent_hangup,ended,Neutral,Successful,2464.8
04/06/2026 15:36,2:14,$0.443,user_hangup,ended,Neutral,Unsuccessful,3045.3
04/06/2026 15:25,1:14,$0.246,user_hangup,ended,Positive,Unsuccessful,2780.7
04/06/2026 12:07,1:07,$0.222,user_hangup,ended,Neutral,Successful,2245.2
04/06/2026 08:18,1:13,$0.243,agent_hangup,ended,Neutral,Successful,2234.4
04/06/2026 10:45,1:29,$0.297,user_hangup,ended,Neutral,Unsuccessful,1908.5
04/06/2026 13:25,0:38,$0.127,user_hangup,ended,Neutral,Successful,2244.6
04/06/2026 16:48,3:02,$0.601,agent_hangup,ended,Neutral,Successful,2337.7
04/06/2026 13:39,1:46,$0.350,user_hangup,ended,Neutral,Successful,2952.2
04/06/2026 10:39,1:13,$0.243,agent_hangup,ended,Neutral,Unsuccessful,2111.0
04/06/2026 16:12,0:32,$0.109,agent_hangup,ended,Positive,Successful,2102.0
04/07/2026 12:04,2:16,$0.452,user_hangup,ended,Neutral,Successful,2410.4
04/07/2026 12:01,0:00,$0.000,user_hangup,not_connected,Positive,Successful,3144.6
04/07/2026 13:05,2:51,$0.567,agent_hangup,ended,Neutral,Successful,2313.4
04/07/2026 10:37,2:14,$0.445,user_hangup,ended,Negative,Unsuccessful,2407.0
04/07/2026 09:36,0:43,$0.143,user_hangup,ended,Neutral,Unsuccessful,2647.1
04/07/2026 15:35,0:37,$0.122,user_hangup,ended,Positive,Unsuccessful,2888.7
04/07/2026 07:13,0:42,$0.141,agent_hangup,ended,Neutral,Successful,1996.7
04/07/2026 14:35,1:44,$0.346,agent_hangup,ended,Neutral,Unsuccessful,2990.7
04/07/2026 08:40,2:24,$0.478,agent_hangup,ended,Neutral,Successful,2942.9
04/08/2026 12:35,2:14,$0.443,agent_hangup,ended,Neutral,Unsuccessful,1964.7
04/08/2026 09:30,0:50,$0.167,user_hangup,ended,Neutral,Unsuccessful,2211.6
04/08/2026 13:42,1:26,$0.285,agent_hangup,ended,Neutral,Successful,2442.7
04/08/2026 09:53,2:38,$0.523,agent_hangup,ended,Neutral,Unsuccessful,3003.7
04/08/2026 12:56,2:23,$0.475,agent_hangup,ended,Neutral,Successful,1645.9
04/08/2026 11:08,2:03,$0.409,user_hangup,ended,Neutral,Successful,3242.9
04/08/2026 15:29,1:52,$0.373,agent_hangup,ended,Neutral,Unsuccessful,2707.7
04/08/2026 09:05,1:31,$0.301,agent_hangup,ended,Neutral,Successful,2001.6
04/08/2026 09:48,1:38,$0.325,agent_hangup,ended,Neutral,Successful,2595.6
04/09/2026 16:24,1:19,$0.261,user_hangup,ended,Negative,Unsuccessful,2211.6
04/09/2026 09:05,2:23,$0.473,user_hangup,ended,Neutral,Unsuccessful,2769.6
04/09/2026 10:35,1:05,$0.215,agent_hangup,ended,Neutral,Successful,2299.7
04/09/2026 10:32,0:23,$0.078,user_hangup,ended,Neutral,Unsuccessful,2698.9
04/09/2026 11:55,0:28,$0.094,agent_hangup,ended,Neutral,Unsuccessful,2337.5
04/09/2026 09:00,1:27,$0.287,user_hangup,ended,Neutral,Unsuccessful,2474.8
04/09/2026 10:50,2:03,$0.407,user_hangup,ended,Neutral,Unsuccessful,3049.6
04/09/2026 10:49,1:04,$0.214,agent_hangup,ended,Neutral,Unsuccessful,2747.9
04/09/2026 06:24,1:14,$0.245,agent_hangup,ended,Neutral,Unsuccessful,2736.7
04/09/2026 12:39,1:18,$0.260,agent_hangup,ended,Positive,Successful,2166.4
04/09/2026 06:24,2:27,$0.487,agent_hangup,ended,Neutral,Successful,2157.5
04/09/2026 06:56,2:06,$0.419,user_hangup,ended,Positive,Unsuccessful,2789.8
04/10/2026 06:22,2:28,$0.491,agent_hangup,ended,Neutral,Unsuccessful,1720.4
04/10/2026 11:34,2:30,$0.497,agent_hangup,ended,Neutral,Unsuccessful,2195.4
04/10/2026 12:41,0:40,$0.134,agent_hangup,ended,Neutral,Successful,2659.9
04/10/2026 14:06,0:42,$0.141,user_hangup,ended,Neutral,Successful,1953.9
04/10/2026 13:55,1:25,$0.283,user_hangup,ended,Neutral,Unsuccessful,1831.1
04/10/2026 12:56,1:30,$0.299,user_hangup,ended,Neutral,Unsuccessful,2280.9
04/10/2026 10:45,1:31,$0.303,user_hangup,ended,Neutral,Unsuccessful,2544.0
04/10/2026 12:10,0:41,$0.138,agent_hangup,ended,Neutral,Unsuccessful,2201.5
04/10/2026 09:15,1:59,$0.395,agent_hangup,ended,Neutral,Unsuccessful,2161.3
04/10/2026 09:39,2:21,$0.468,agent_hangup,ended,Neutral,Successful,2667.7
04/10/2026 16:37,1:56,$0.386,user_hangup,ended,Neutral,Successful,2106.9
04/11/2026 10:52,4:41,$0.929,agent_hangup,ended,Neutral,Successful,3125.3
04/11/2026 08:51,4:40,$0.925,agent_hangup,ended,Neutral,Successful,2638.5
04/11/2026 15:55,4:06,$0.814,agent_hangup,ended,Positive,Successful,2148.9
04/11/2026 11:12,5:12,$1.030,user_hangup,ended,Neutral,Unsuccessful,3058.2
04/11/2026 09:46,3:18,$0.654,user_hangup,ended,Neutral,Successful,2198.1
04/11/2026 06:19,3:43,$0.739,agent_hangup,ended,Neutral,Successful,2365.8
04/11/2026 09:17,3:41,$0.732,user_hangup,ended,Neutral,Unsuccessful,2104.0
04/11/2026 10:40,4:42,$0.932,user_hangup,ended,Neutral,Unsuccessful,3144.1
04/11/2026 09:01,3:22,$0.669,user_hangup,ended,Neutral,Unsuccessful,3638.0
04/11/2026 09:05,0:10,$0.034,user_hangup,ended,Neutral,Unsuccessful,2622.1
04/11/2026 08:37,3:36,$0.714,agent_hangup,ended,Neutral,Unsuccessful,2481.9
04/11/2026 17:17,7:30,$1.487,user_hangup,ended,Neutral,Unsuccessful,1982.5
04/11/2026 13:44,6:57,$1.376,agent_hangup,ended,Positive,Unsuccessful,2339.8
04/11/2026 09:11,4:39,$0.924,agent_hangup,ended,Neutral,Successful,2882.7
04/11/2026 12:12,4:44,$0.940,agent_hangup,ended,Neutral,Unsuccessful,2317.9
04/11/2026 12:38,3:47,$0.752,agent_hangup,ended,Neutral,Unsuccessful,2871.1
04/11/2026 14:18,4:04,$0.807,agent_hangup,ended,Positive,Successful,2764.9
04/11/2026 08:43,2:22,$0.470,user_hangup,ended,Neutral,Successful,2338.4
04/11/2026 14:24,5:14,$1.037,user_hangup,ended,Neutral,Successful,2545.3
04/11/2026 11:32,4:12,$0.834,agent_hangup,ended,Neutral,Successful,2073.9
04/11/2026 11:14,5:32,$1.096,agent_hangup,ended,Neutral,Unsuccessful,2465.2
04/11/2026 09:47,5:24,$1.072,agent_hangup,ended,Neutral,Successful,2144.5
04/11/2026 16:26,6:20,$1.257,agent_hangup,ended,Neutral,Successful,2714.0
04/11/2026 09:37,2:06,$0.416,agent_hangup,ended,Neutral,Unsuccessful,2390.7
04/11/2026 12:08,2:53,$0.574,user_hangup,ended,Neutral,Successful,2371.5
04/11/2026 10:39,4:00,$0.794,user_hangup,ended,Neutral,Successful,1916.6
04/11/2026 13:51,2:57,$0.587,user_hangup,ended,Neutral,Unsuccessful,2627.3
04/11/2026 12:27,3:11,$0.630,user_hangup,ended,Positive,Successful,2489.1
04/11/2026 08:37,0:39,$0.130,agent_hangup,ended,Neutral,Successful,2160.9
04/11/2026 14:38,4:50,$0.957,user_hangup,ended,Neutral,Unsuccessful,2749.6
04/11/2026 12:29,2:45,$0.547,user_hangup,ended,Positive,Unsuccessful,2099.8
04/11/2026 14:18,1:49,$0.360,agent_hangup,ended,Neutral,Successful,2592.9
04/11/2026 09:01,0:22,$0.075,user_hangup,ended,Neutral,Unsuccessful,2541.7
04/11/2026 07:53,4:30,$0.892,agent_hangup,ended,Positive,Successful,2940.2
04/11/2026 18:54,7:35,$1.504,user_hangup,ended,Neutral,Successful,3038.1
04/11/2026 10:57,1:33,$0.308,agent_hangup,ended,Neutral,Unsuccessful,2776.9
04/11/2026 12:36,7:20,$1.453,user_hangup,ended,Neutral,Unsuccessful,2204.2
04/11/2026 08:51,3:41,$0.731,agent_hangup,ended,Neutral,Successful,2440.5
04/11/2026 15:12,3:15,$0.644,agent_hangup,ended,Neutral,Unsuccessful,3083.0
04/11/2026 15:53,7:25,$1.470,user_hangup,ended,Positive,Unsuccessful,1892.1
04/11/2026 13:34,6:41,$1.324,agent_hangup,ended,Neutral,Unsuccessful,2755.8
04/11/2026 14:00,5:38,$1.115,user_hangup,ended,Neutral,Successful,1864.7
04/11/2026 15:58,5:42,$1.132,user_hangup,ended,Neutral,Successful,2164.5
04/11/2026 10:57,3:34,$0.709,agent_hangup,ended,Negative,Successful,2736.9
04/11/2026 17:58,8:55,$1.769,agent_hangup,ended,Positive,Unsuccessful,3170.8
04/11/2026 11:03,7:52,$1.558,agent_hangup,ended,Neutral,Successful,2405.9
04/11/2026 10:19,6:56,$1.376,agent_hangup,ended,Positive,Successful,3072.9
04/11/2026 08:15,3:13,$0.637,user_hangup,ended,Neutral,Unsuccessful,2416.2
04/11/2026 18:58,3:13,$0.639,user_hangup,ended,Neutral,Successful,3120.8
04/11/2026 06:46,2:21,$0.467,user_hangup,ended,Neutral,Successful,2942.2
04/12/2026 18:40,1:30,$0.298,agent_hangup,ended,Positive,Successful,2811.5
04/12/2026 12:36,1:24,$0.278,agent_hangup,ended,Neutral,Successful,2778.8
04/12/2026 06:15,0:36,$0.119,user_hangup,ended,Neutral,Successful,2538.6
04/13/2026 10:01,0:29,$0.096,agent_hangup,ended,Neutral,Unsuccessful,2487.8
04/13/2026 09:57,1:21,$0.268,user_hangup,ended,Neutral,Successful,3085.5
04/13/2026 12:50,1:02,$0.206,user_hangup,ended,Negative,Unsuccessful,2115.1
04/13/2026 10:18,2:20,$0.465,agent_hangup,ended,Neutral,Successful,2403.8
04/13/2026 10:00,1:53,$0.373,agent_hangup,ended,Positive,Unsuccessful,2918.7
04/13/2026 11:19,0:12,$0.040,user_hangup,ended,Positive,Unsuccessful,2277.0
04/13/2026 10:07,0:38,$0.128,agent_hangup,ended,Neutral,Unsuccessful,2552.6
04/13/2026 12:36,1:36,$0.319,user_hangup,ended,Neutral,Successful,2283.7
04/13/2026 12:36,1:03,$0.209,user_hangup,ended,Neutral,Successful,2518.4
04/13/2026 12:02,1:28,$0.291,user_hangup,ended,Neutral,Successful,1954.5
04/13/2026 08:07,1:35,$0.317,agent_hangup,ended,Neutral,Successful,3312.1
04/14/2026 14:40,1:23,$0.275,agent_hangup,ended,Neutral,Successful,2306.6
04/14/2026 11:40,1:08,$0.225,agent_hangup,ended,Neutral,Unsuccessful,2933.3
04/14/2026 11:29,1:22,$0.271,user_hangup,ended,Neutral,Unsuccessful,2418.2
04/14/2026 13:59,1:22,$0.272,agent_hangup,ended,Neutral,Unsuccessful,2239.7
04/14/2026 12:37,0:55,$0.183,user_hangup,ended,Neutral,Unsuccessful,2342.1
04/14/2026 13:09,1:34,$0.313,agent_hangup,ended,Positive,Successful,2483.6
04/15/2026 13:39,1:20,$0.267,user_hangup,ended,Neutral,Successful,2499.2
04/15/2026 10:59,1:31,$0.302,user_hangup,ended,Neutral,Successful,2889.3
04/15/2026 12:41,2:08,$0.424,user_hangup,ended,Neutral,Successful,2747.1
04/15/2026 11:45,1:41,$0.335,agent_hangup,ended,Neutral,Unsuccessful,2164.9
04/15/2026 11:42,0:05,$0.017,user_hangup,ended,Neutral,Unsuccessful,2358.8
04/15/2026 05:36,1:42,$0.339,agent_hangup,ended,Neutral,Unsuccessful,3180.0
04/15/2026 10:17,2:26,$0.483,agent_hangup,ended,Neutral,Successful,2209.1
04/15/2026 14:37,0:33,$0.109,user_hangup,ended,Neutral,Successful,1722.0
04/15/2026 16:43,1:55,$0.381,user_hangup,ended,Neutral,Successful,2020.7
04/15/2026 12:58,1:05,$0.215,agent_hangup,ended,Neutral,Unsuccessful,2833.3
04/16/2026 11:59,0:00,$0.000,agent_hangup,not_connected,Neutral,Successful,3107.6
04/16/2026 14:30,1:56,$0.386,agent_hangup,ended,Neutral,Unsuccessful,3022.6
04/16/2026 16:03,1:42,$0.337,agent_hangup,ended,Neutral,Successful,2810.3
04/16/2026 06:04,3:14,$0.643,agent_hangup,ended,Neutral,Unsuccessful,2056.6
04/16/2026 08:48,0:50,$0.167,user_hangup,ended,Neutral,Successful,1638.4
04/16/2026 09:33,1:56,$0.385,user_hangup,ended,Neutral,Successful,3562.1
04/16/2026 10:46,2:22,$0.469,user_hangup,ended,Positive,Successful,1790.9
04/16/2026 04:15,1:10,$0.232,agent_hangup,ended,Neutral,Successful,2897.0
04/17/2026 14:24,0:42,$0.140,agent_hangup,ended,Neutral,Unsuccessful,2151.7
04/17/2026 09:43,1:51,$0.368,user_hangup,ended,Neutral,Unsuccessful,2250.2
04/17/2026 15:25,2:19,$0.461,user_hangup,ended,Neutral,Unsuccessful,2653.9
04/17/2026 08:31,0:02,$0.010,user_hangup,ended,Neutral,Unsuccessful,2773.9
04/17/2026 06:43,1:40,$0.332,user_hangup,ended,Neutral,Successful,2798.4
04/17/2026 07:57,2:54,$0.575,user_hangup,ended,Positive,Successful,2528.4
04/17/2026 10:20,2:13,$0.440,agent_hangup,ended,Neutral,Successful,2985.0
04/17/2026 15:02,1:28,$0.292,agent_hangup,ended,Negative,Unsuccessful,2417.8
04/17/2026 05:05,1:13,$0.243,user_hangup,ended,Neutral,Unsuccessful,2194.6
04/17/2026 08:20,1:53,$0.374,agent_hangup,ended,Neutral,Unsuccessful,1527.1
04/17/2026 13:43,2:25,$0.481,user_hangup,ended,Neutral,Successful,2130.1
04/18/2026 08:33,1:56,$0.384,user_hangup,ended,Neutral,Successful,2722.3
04/20/2026 14:25,0:41,$0.135,agent_hangup,ended,Neutral,Unsuccessful,2232.5
04/20/2026 09:51,0:47,$0.158,user_hangup,ended,Neutral,Successful,2412.5
04/20/2026 10:26,1:19,$0.261,user_hangup,ended,Neutral,Successful,2513.0
04/20/2026 13:03,1:29,$0.295,user_hangup,ended,Neutral,Unsuccessful,2399.3
